1135	CO-LAB-SOP-301	-1	QC Scientist II	75	Quality Control
1136	CO-LAB-SOP-302	-1	QC Scientist II	75	Quality Control
24	CO-OPS-SOP-002	-1	QC Scientist II	75	Quality Control
476	CO-OPS-SOP-034	-1	QC Scientist II	75	Quality Control
623	CO-OPS-SOP-188	-1	QC Scientist II	75	Quality Control
638	CO-OPS-SOP-192	-1	QC Scientist II	75	Quality Control
765	CO-OPS-SOP-200	-1	QC Scientist II	75	Quality Control
-1	CO-QC-LAB-299	-1	QC Scientist II	75	Quality Control
655	CO-QC-SOP-012	-1	QC Scientist II	75	Quality Control
1127	CO-QC-SOP-293	-1	QC Scientist II	75	Quality Control
-1	CO-QC-SOP-294	-1	QC Scientist II	75	Quality Control
483	CO-DES-SOP-041	-1	QC Team Lead _Principle	75	Quality Control
15	CO-DES-SOP-243	-1	QC Team Lead _Principle	75	Quality Control
268	CO-LAB-SOP-006	-1	QC Team Lead _Principle	75	Quality Control
273	CO-LAB-SOP-011	-1	QC Team Lead _Principle	75	Quality Control
274	CO-LAB-SOP-012	-1	QC Team Lead _Principle	75	Quality Control
332	CO-LAB-SOP-016	-1	QC Team Lead _Principle	75	Quality Control
503	CO-LAB-SOP-079	-1	QC Team Lead _Principle	75	Quality Control
504	CO-LAB-SOP-080	-1	QC Team Lead _Principle	75	Quality Control
506	CO-LAB-SOP-082	-1	QC Team Lead _Principle	75	Quality Control
552	CO-LAB-SOP-130	-1	QC Team Lead _Principle	75	Quality Control
590	CO-LAB-SOP-155	-1	QC Team Lead _Principle	75	Quality Control
591	CO-LAB-SOP-156	-1	QC Team Lead _Principle	75	Quality Control
603	CO-LAB-SOP-168	-1	QC Team Lead _Principle	75	Quality Control
613	CO-LAB-SOP-178	-1	QC Team Lead _Principle	75	Quality Control
-1	CO-LAB-SOP-182	-1	QC Team Lead _Principle	75	Quality Control
619	CO-LAB-SOP-184	-1	QC Team Lead _Principle	75	Quality Control
1123	CO-LAB-SOP-289	-1	QC Team Lead _Principle	75	Quality Control
1124	CO-LAB-SOP-290	-1	QC Team Lead _Principle	75	Quality Control
1134	CO-LAB-SOP-300	-1	QC Team Lead _Principle	75	Quality Control
577	CO-OPS-POL-011	-1	QC Team Lead _Principle	75	Quality Control
24	CO-OPS-SOP-002	-1	QC Team Lead _Principle	75	Quality Control
476	CO-OPS-SOP-034	-1	QC Team Lead _Principle	75	Quality Control
623	CO-OPS-SOP-188	-1	QC Team Lead _Principle	75	Quality Control
638	CO-OPS-SOP-192	-1	QC Team Lead _Principle	75	Quality Control
765	CO-OPS-SOP-200	-1	QC Team Lead _Principle	75	Quality Control
-1	CO-QC-LAB-299	-1	QC Team Lead _Principle	75	Quality Control
655	CO-QC-SOP-012	-1	QC Team Lead _Principle	75	Quality Control
620	CO-QC-SOP-185	-1	QC Team Lead _Principle	75	Quality Control
1127	CO-QC-SOP-293	-1	QC Team Lead _Principle	75	Quality Control
-1	CO-QC-SOP-294	-1	QC Team Lead _Principle	75	Quality Control
1105	CO-SUP-POL-017	-1	QC Team Lead _Principle	75	Quality Control
-1	CO-SUP-POL-034	-1	QC Team Lead _Principle	75	Quality Control
-1	CO-SUP-SOP-013	-1	QC Team Lead _Principle	75	Quality Control
-1	CO-SUP-SOP-025	-1	QC Team Lead _Principle	75	Quality Control
1102	CO-SUP-SOP-279	-1	QC Team Lead _Principle	75	Quality Control
1103	CO-SUP-SOP-280	-1	QC Team Lead _Principle	75	Quality Control
-1	CO-SUP-SOP-281	-1	QC Team Lead _Principle	75	Quality Control
483	CO-DES-SOP-041	115	QC Manager	75	Quality Control
-1	CO-DES-SOP-146	115	QC Manager	75	Quality Control
15	CO-DES-SOP-243	115	QC Manager	75	Quality Control
268	CO-LAB-SOP-006	115	QC Manager	75	Quality Control
273	CO-LAB-SOP-011	115	QC Manager	75	Quality Control
274	CO-LAB-SOP-012	115	QC Manager	75	Quality Control
332	CO-LAB-SOP-016	115	QC Manager	75	Quality Control
503	CO-LAB-SOP-079	115	QC Manager	75	Quality Control
504	CO-LAB-SOP-080	115	QC Manager	75	Quality Control
506	CO-LAB-SOP-082	115	QC Manager	75	Quality Control
552	CO-LAB-SOP-130	115	QC Manager	75	Quality Control
590	CO-LAB-SOP-155	115	QC Manager	75	Quality Control
591	CO-LAB-SOP-156	115	QC Manager	75	Quality Control
603	CO-LAB-SOP-168	115	QC Manager	75	Quality Control
613	CO-LAB-SOP-178	115	QC Manager	75	Quality Control
-1	CO-LAB-SOP-182	115	QC Manager	75	Quality Control
619	CO-LAB-SOP-184	115	QC Manager	75	Quality Control
1123	CO-LAB-SOP-289	115	QC Manager	75	Quality Control
1124	CO-LAB-SOP-290	115	QC Manager	75	Quality Control
1134	CO-LAB-SOP-300	115	QC Manager	75	Quality Control
24	CO-OPS-SOP-002	115	QC Manager	75	Quality Control
476	CO-OPS-SOP-034	115	QC Manager	75	Quality Control
623	CO-OPS-SOP-188	115	QC Manager	75	Quality Control
638	CO-OPS-SOP-192	115	QC Manager	75	Quality Control
765	CO-OPS-SOP-200	115	QC Manager	75	Quality Control
983	CO-PRD1-SOP-268	115	QC Manager	75	Quality Control
-1	CO-QC-LAB-299	115	QC Manager	75	Quality Control
655	CO-QC-SOP-012	115	QC Manager	75	Quality Control
620	CO-QC-SOP-185	115	QC Manager	75	Quality Control
1127	CO-QC-SOP-293	115	QC Manager	75	Quality Control
-1	CO-QC-SOP-294	115	QC Manager	75	Quality Control
1105	CO-SUP-POL-017	115	QC Manager	75	Quality Control
-1	CO-SUP-POL-034	115	QC Manager	75	Quality Control
-1	CO-SUP-SOP-013	115	QC Manager	75	Quality Control
-1	CO-SUP-SOP-025	115	QC Manager	75	Quality Control
1102	CO-SUP-SOP-279	115	QC Manager	75	Quality Control
1103	CO-SUP-SOP-280	115	QC Manager	75	Quality Control
-1	CO-SUP-SOP-281	115	QC Manager	75	Quality Control
1707	CO-LAB-POL-039	115	QC Manager	75	Quality Control
575	CO-CA-POL-009	-1	QC Director	75	Quality Control
1707	CO-LAB-POL-039	-1	QC Director	75	Quality Control
-1	CO-DES-SOP-005	-1	QC Director	75	Quality Control
483	CO-DES-SOP-041	-1	QC Director	75	Quality Control
-1	CO-DES-SOP-146	-1	QC Director	75	Quality Control
15	CO-DES-SOP-243	-1	QC Director	75	Quality Control
266	CO-LAB-SOP-004	-1	QC Director	75	Quality Control
268	CO-LAB-SOP-006	-1	QC Director	75	Quality Control
273	CO-LAB-SOP-011	-1	QC Director	75	Quality Control
330	CO-LAB-SOP-014	-1	QC Director	75	Quality Control
332	CO-LAB-SOP-016	-1	QC Director	75	Quality Control
502	CO-LAB-SOP-078	-1	QC Director	75	Quality Control
506	CO-LAB-SOP-082	-1	QC Director	75	Quality Control
552	CO-LAB-SOP-130	-1	QC Director	75	Quality Control
590	CO-LAB-SOP-155	-1	QC Director	75	Quality Control
591	CO-LAB-SOP-156	-1	QC Director	75	Quality Control
603	CO-LAB-SOP-168	-1	QC Director	75	Quality Control
613	CO-LAB-SOP-178	-1	QC Director	75	Quality Control
-1	CO-LAB-SOP-182	-1	QC Director	75	Quality Control
619	CO-LAB-SOP-184	-1	QC Director	75	Quality Control
1123	CO-LAB-SOP-289	-1	QC Director	75	Quality Control
1124	CO-LAB-SOP-290	-1	QC Director	75	Quality Control
1134	CO-LAB-SOP-300	-1	QC Director	75	Quality Control
574	CO-OPS-POL-008	-1	QC Director	75	Quality Control
577	CO-OPS-POL-011	-1	QC Director	75	Quality Control
24	CO-OPS-SOP-002	-1	QC Director	75	Quality Control
476	CO-OPS-SOP-034	-1	QC Director	75	Quality Control
623	CO-OPS-SOP-188	-1	QC Director	75	Quality Control
638	CO-OPS-SOP-192	-1	QC Director	75	Quality Control
765	CO-OPS-SOP-200	-1	QC Director	75	Quality Control
-1	CO-QC-LAB-299	-1	QC Director	75	Quality Control
655	CO-QC-SOP-012	-1	QC Director	75	Quality Control
620	CO-QC-SOP-185	-1	QC Director	75	Quality Control
1127	CO-QC-SOP-293	-1	QC Director	75	Quality Control
-1	CO-QC-SOP-294	-1	QC Director	75	Quality Control
1105	CO-SUP-POL-017	-1	QC Director	75	Quality Control
-1	CO-SUP-POL-034	-1	QC Director	75	Quality Control
-1	CO-SUP-SOP-013	-1	QC Director	75	Quality Control
-1	CO-SUP-SOP-025	-1	QC Director	75	Quality Control
1102	CO-SUP-SOP-279	-1	QC Director	75	Quality Control
1103	CO-SUP-SOP-280	-1	QC Director	75	Quality Control
-1	CO-SUP-SOP-281	-1	QC Director	75	Quality Control
577	CO-OPS-POL-011	-1	Facilities Coordinator	75	Quality Control
1105	CO-SUP-POL-017	-1	Facilities Coordinator	75	Quality Control
574	CO-OPS-POL-008	-1	Facilities Coordinator	75	Quality Control
1233	CO-SUP-SOP-321	-1	Facilities Coordinator	75	Quality Control
1100	CO-SUP-SOP-277	-1	Facilities Coordinator	75	Quality Control
1227	CO-SUP-SOP-320	-1	Facilities Coordinator	75	Quality Control
1101	CO-SUP-SOP-278	-1	Facilities Coordinator	75	Quality Control
17	CO-SUP-SOP-384	-1	Facilities Coordinator	75	Quality Control
1489	CO-SUP-SOP-363	-1	Facilities Coordinator	75	Quality Control
1244	CO-SUP-SOP-322	-1	Facilities Coordinator	75	Quality Control
983	CO-PRD1-SOP-268	-1	Facilities Coordinator	75	Quality Control
1594	CO-OPS-POL-037	-1	Facilities Coordinator	75	Quality Control
1517	CO-H&S-RA-005	-1	Facilities Coordinator	75	Quality Control
1540	CO-H&S-RA-016	-1	Facilities Coordinator	75	Quality Control
1511	CO-H&S-COSHH-013	-1	Facilities Coordinator	75	Quality Control
1586	CO-OPS-SOP-377	-1	Facilities Coordinator	75	Quality Control
576	CO-QA-POL-010	138	President	-1	C-Suite
1107	CO-QC-POL-018	138	President	-1	C-Suite
1105	CO-SUP-POL-017	138	President	-1	C-Suite
970	CO-PRD1-POL-016	138	President	-1	C-Suite
1594	CO-OPS-POL-037	138	President	-1	C-Suite
1586	CO-OPS-SOP-377	138	President	-1	C-Suite
1533	CO-H&S-P-002	-1	COO	-1	C-Suite
14	CO-DES-SOP-029	-1	COO	-1	C-Suite
15	CO-DES-SOP-243	-1	COO	-1	C-Suite
245	CO-SAM-SOP-009	-1	COO	-1	C-Suite
70	CO-QA-SOP-003	-1	COO	-1	C-Suite
574	CO-OPS-POL-008	-1	COO	-1	C-Suite
576	CO-QA-POL-010	-1	COO	-1	C-Suite
577	CO-OPS-POL-011	-1	COO	-1	C-Suite
1107	CO-QC-POL-018	-1	COO	-1	C-Suite
1105	CO-SUP-POL-017	-1	COO	-1	C-Suite
575	CO-CA-POL-009	-1	COO	-1	C-Suite
-1	CO-SUP-POL-034	-1	COO	-1	C-Suite
970	CO-PRD1-POL-016	-1	COO	-1	C-Suite
1140	CO-QC-QCP-056	-1	COO	-1	C-Suite
1594	CO-OPS-POL-037	-1	COO	-1	C-Suite
1586	CO-OPS-SOP-377	-1	COO	-1	C-Suite
1425	CO-SAM-SOP-352	93	Chief of Staff	-1	C-Suite
245	CO-SAM-SOP-009	93	Chief of Staff	-1	C-Suite
574	CO-OPS-POL-008	93	Chief of Staff	-1	C-Suite
1113	CO-QA-POL-021	-1	Mandatory (All)	73	QA and RA
1111	CO-QA-POL-019	-1	Mandatory (All)	73	QA and RA
148	CO-QA-SOP-012	-1	Mandatory (All)	73	QA and RA
485	CO-QA-SOP-043	-1	Mandatory (All)	73	QA and RA
914	CO-QA-POL-015	-1	Mandatory (All)	73	QA and RA
498	CO-QA-SOP-076	-1	Mandatory (All)	73	QA and RA
486	CO-IT-SOP-044	-1	Mandatory (All)	73	QA and RA
1180	CO-IT-POL-022	-1	Mandatory (All)	73	QA and RA
1181	CO-IT-POL-023	-1	Mandatory (All)	73	QA and RA
1184	CO-IT-POL-026	-1	Mandatory (All)	73	QA and RA
1185	CO-IT-POL-027	-1	Mandatory (All)	73	QA and RA
1186	CO-IT-POL-028	-1	Mandatory (All)	73	QA and RA
1188	CO-IT-POL-030	-1	Mandatory (All)	73	QA and RA
1182	CO-IT-POL-024	-1	Mandatory (All)	73	QA and RA
1183	CO-IT-POL-025	-1	Mandatory (All)	73	QA and RA
1187	CO-IT-POL-029	-1	Mandatory (All)	73	QA and RA
1189	CO-IT-POL-031	-1	Mandatory (All)	73	QA and RA
1190	CO-IT-POL-032	-1	Mandatory (All)	73	QA and RA
1191	CO-IT-POL-033	-1	Mandatory (All)	73	QA and RA
1698	CO-IT-POL-038	-1	Mandatory (All)	73	QA and RA
472	CO-QA-SOP-030	-1	Mandatory (All)	73	QA and RA
469	CO-QA-SOP-026	-1	Mandatory (All)	73	QA and RA
470	CO-QA-SOP-028	-1	Mandatory (All)	73	QA and RA
1532	CO-H&S-P-001	-1	Mandatory (UK)	73	QA and RA
1525	CO-H&S-PRO-001	-1	Mandatory (UK)	73	QA and RA
1528	CO-H&S-PRO-004	-1	Mandatory (UK)	73	QA and RA
1526	CO-H&S-PRO-002	-1	Mandatory (UK)	73	QA and RA
1527	CO-H&S-PRO-003	-1	Mandatory (UK)	73	QA and RA
-1	CO-H&S-PRO-005 	-1	Mandatory (UK)	73	QA and RA
-1	CO-H&S-P-003 	-1	Mandatory (UK)	73	QA and RA
-1	CO-H&S-RA-001 	-1	Mandatory (UK)	73	QA and RA
-1	CO-H&S-RA-008 	-1	Mandatory (UK)	73	QA and RA
-1	CO-H&S-RA-010 	-1	Mandatory (UK)	73	QA and RA
572	CO-QA-SOP-147	-1	Mandatory (UK)	73	QA and RA
1535	CO-H&S-P-004	-1	Mandatory (UK)	73	QA and RA
1529	CO-H&S-PRO-005	-1	Mandatory (UK)	73	QA and RA
1530	CO-H&S-PRO-006	-1	Mandatory (UK)	73	QA and RA
1524	CO-H&S-RA-012	-1	Mandatory (UK)	73	QA and RA
563	CO-QA-POL-006	-1	QMS Policies	73	QA and RA
859	CO-QA-POL-014	-1	QMS Policies	73	QA and RA
578	CO-CS-POL-012	-1	QMS Policies	73	QA and RA
579	CO-QA-POL-013	-1	QMS Policies	73	QA and RA
1112	CO-QA-POL-020	-1	QMS Policies	73	QA and RA
573	CO-HR-POL-007	-1	QMS Policies	73	QA and RA
574	CO-OPS-POL-008	-1	QMS Policies	73	QA and RA
481	CO-SUP-SOP-068	-1	QMS - Purchasing_Supp. Quality	73	QA and RA
487	CO-SUP-SOP-069	-1	QMS - Purchasing_Supp. Quality	73	QA and RA
488	CO-SUP-SOP-070	-1	QMS - Purchasing_Supp. Quality	73	QA and RA
562	CO-QA-SOP-139	-1	QMS - Projects_Docs and Change	73	QA and RA
65	CO-QA-SOP-140	-1	QMS - Projects_Docs and Change	73	QA and RA
1581	CO-QA-SOP-375	-1	QMS - Projects_Docs and Change	73	QA and RA
66	CO-QA-SOP-098	-1	QMS - Projects_Docs and Change	73	QA and RA
66	CO-QA-SOP-098	-1	QMS - QT9 Doc Control	73	QA and RA
855	CO-QA-SOP-237	-1	QMS - QT9 Doc Control	73	QA and RA
473	CO-QA-SOP-031	-1	QMS - QT9 Doc Control	73	QA and RA
1581	CO-QA-SOP-375	-1	QMS - QT9 Doc Control	73	QA and RA
69	CO-QA-SOP-005	-1	QMS - Archiving	73	QA and RA
517	CO-QA-SOP-093	-1	QMS - Investigation	73	QA and RA
70	CO-QA-SOP-003	-1	QMS - Investigation	73	QA and RA
541	CO-QA-SOP-099	-1	QMS - Investigation	73	QA and RA
144	CO-QA-SOP-345	-1	QMS - Investigation	73	QA and RA
147	CO-QA-SOP-011	-1	QMS - Investigation	73	QA and RA
74	CO-QA-SOP-007	-1	QMS - Product Action	73	QA and RA
146	CO-QA-SOP-267	-1	QMS - PMS	73	QA and RA
1108	CO-QA-SOP-283	-1	QMS - Risk 	73	QA and RA
1109	CO-QA-SOP-284	-1	QMS - Risk 	73	QA and RA
1110	CO-QA-SOP-285	-1	QMS - Risk 	73	QA and RA
468	CO-QA-SOP-025	-1	QMS - Management Review	73	QA and RA
152	CO-QA-SOP-016	-1	QMS - ID and Traceability 	73	QA and RA
505	CO-CA-SOP-081	-1	QA	73	QA and RA
18	CO-CS-SOP-368	-1	QA	73	QA and RA
16	CO-DES-SOP-004	-1	QA	73	QA and RA
41	CO-DES-SOP-372	-1	QA	73	QA and RA
489	CO-LAB-SOP-072	-1	QA	73	QA and RA
583	CO-LAB-SOP-151	-1	QA	73	QA and RA
1594	CO-OPS-POL-037	-1	QA	73	QA and RA
24	CO-OPS-SOP-002	-1	QA	73	QA and RA
71	CO-QA-SOP-004	-1	QA	73	QA and RA
151	CO-QA-SOP-015	-1	QA	73	QA and RA
467	CO-QA-SOP-024	-1	QA	73	QA and RA
500	CO-QA-SOP-077	-1	QA	73	QA and RA
909	CO-QA-SOP-244	-1	QA	73	QA and RA
1574	CO-QA-SOP-374	-1	QA	73	QA and RA
1140	CO-QC-QCP-056	-1	QA	73	QA and RA
1146	CO-QC-QCP-062	-1	QA	73	QA and RA
1119	CO-QC-SOP-286	-1	QA	73	QA and RA
1697	CO-QC-SOP-388	-1	QA	73	QA and RA
1105	CO-SUP-POL-017	-1	QA	73	QA and RA
575	CO-CA-POL-009	-1	QA_RA (Core)	73	QA and RA
14	CO-DES-SOP-029	-1	QA_RA (Core)	73	QA and RA
483	CO-DES-SOP-041	-1	QA_RA (Core)	73	QA and RA
484	CO-DES-SOP-042	-1	QA_RA (Core)	73	QA and RA
15	CO-DES-SOP-243	-1	QA_RA (Core)	73	QA and RA
40	CO-DES-SOP-371	-1	QA_RA (Core)	73	QA and RA
574	CO-OPS-POL-008	-1	QA_RA (Core)	73	QA and RA
577	CO-OPS-POL-011	-1	QA_RA (Core)	73	QA and RA
474	CO-OPS-SOP-032	-1	QA_RA (Core)	73	QA and RA
476	CO-OPS-SOP-034	-1	QA_RA (Core)	73	QA and RA
477	CO-OPS-SOP-035	-1	QA_RA (Core)	73	QA and RA
478	CO-OPS-SOP-036	-1	QA_RA (Core)	73	QA and RA
609	CO-OPS-SOP-174	-1	QA_RA (Core)	73	QA and RA
623	CO-OPS-SOP-188	-1	QA_RA (Core)	73	QA and RA
638	CO-OPS-SOP-192	-1	QA_RA (Core)	73	QA and RA
1586	CO-OPS-SOP-377	-1	QA_RA (Core)	73	QA and RA
576	CO-QA-POL-010	-1	QA_RA (Core)	73	QA and RA
498	CO-QA-SOP-076	-1	QA_RA (Core)	73	QA and RA
539	CO-QA-SOP-096	-1	QA_RA (Core)	73	QA and RA
572	CO-QA-SOP-147	-1	QA_RA (Core)	73	QA and RA
1070	CO-QA-SOP-274	-1	QA_RA (Core)	73	QA and RA
73	CO-QA-SOP-326	-1	QA_RA (Core)	73	QA and RA
1463	CO-QA-SOP-356	-1	QA_RA (Core)	73	QA and RA
1464	CO-QA-SOP-357	-1	QA_RA (Core)	73	QA and RA
1603	CO-QA-SOP-380	-1	QA_RA (Core)	73	QA and RA
1684	CO-QA-SOP-383	-1	QA_RA (Core)	73	QA and RA
1107	CO-QC-POL-018	-1	QA_RA (Core)	73	QA and RA
245	CO-SAM-SOP-009	-1	QA_RA (Core)	73	QA and RA
1586	CO-OPS-SOP-377	-1	Finance and Accounting	-1	Finance and Accounting
1543	CO-OPS-SOP-364	-1	Finance and Accounting	-1	Finance and Accounting
21	CO-SUP-SOP-385	-1	Finance and Accounting	-1	Finance and Accounting
1572	CO-FIN-SOP-373	-1	Fixed Asset	-1	Finance and Accounting
1105	CO-SUP-POL-017	-1	CCO	-1	Commercial
1586	CO-OPS-SOP-377	-1	CCO	-1	Commercial
1425	CO-SAM-SOP-352	-1	CCO	-1	Commercial
21	CO-SUP-SOP-385	-1	CCO	-1	Commercial
245	CO-SAM-SOP-009	-1	Commercial Sales Rep	-1	Commercial
1425	CO-SAM-SOP-352	-1	Commercial Sales Rep	-1	Commercial
146	CO-QA-SOP-267	-1	Commercial Sales Rep	-1	Commercial
498	CO-QA-SOP-076	-1	Commercial Sales Rep	-1	Commercial
574	CO-OPS-POL-008	-1	Commercial Sales Rep	-1	Commercial
539	CO-QA-SOP-096	-1	Commercial Analytics	-1	Commercial
1476	CO-CS-SOP-358	-1	Global Customer Support (Core)	78	Global Customer Support
1105	CO-SUP-POL-017	-1	Global Customer Support (Core)	78	Global Customer Support
1586	CO-OPS-SOP-377	-1	Global Customer Support (Core)	78	Global Customer Support
1081	CO-CS-SOP-275	-1	Global Customer Support (Core)	78	Global Customer Support
1543	CO-OPS-SOP-364	-1	Global Customer Support (Core)	78	Global Customer Support
21	CO-SUP-SOP-385	-1	Global Customer Support (Core)	78	Global Customer Support
22	CO-SUP-SOP-006	-1	Field Service Engineer	78	Global Customer Support
938	CO-CS-SOP-249	-1	Field Service Engineer	78	Global Customer Support
538	CO-LAB-SOP-095	-1	Field Service Engineer	78	Global Customer Support
598	CO-LAB-SOP-163	-1	Field Service Engineer	78	Global Customer Support
-1	CO-SUP-SOP-002	-1	Field Service Engineer	78	Global Customer Support
912	CO-OPS-PTL-048	-1	Field Service Engineer	78	Global Customer Support
1532	CO-H&S-P-001	-1	Field Service Engineer	78	Global Customer Support
1528	CO-H&S-PRO-004	-1	Field Service Engineer	78	Global Customer Support
1526	CO-H&S-PRO-002	-1	Field Service Engineer	78	Global Customer Support
1527	CO-H&S-PRO-003	-1	Field Service Engineer	78	Global Customer Support
-1	CO-H&S-PRO-005 	-1	Field Service Engineer	78	Global Customer Support
-1	CO-H&S-P-003 	-1	Field Service Engineer	78	Global Customer Support
-1	CO-H&S-RA-001 	-1	Field Service Engineer	78	Global Customer Support
-1	CO-H&S-RA-008 	-1	Field Service Engineer	78	Global Customer Support
-1	CO-H&S-RA-010 	-1	Field Service Engineer	78	Global Customer Support
538	CO-LAB-SOP-095	-1	Field Service Engineer	78	Global Customer Support
1582	CO-OPS-SOP-376	-1	Field Service Engineer	78	Global Customer Support
481	CO-SUP-SOP-068	-1	HR Contractors_Contractors and Interns	80	Human Resources
1586	CO-OPS-SOP-377	-1	Human Resources (Core)	80	Human Resources
481	CO-SUP-SOP-068	-1	IT Department	-1	IT Department
1586	CO-OPS-SOP-377	-1	IT Department	-1	IT Department
-1	CO-SUP-SOP-051	-1	IT Department	-1	IT Department
573	CO-HR-POL-007	-1	IT Department	-1	IT Department
574	CO-OPS-POL-008	-1	IT Department	-1	IT Department
481	CO-SUP-SOP-068	-1	IT Department	-1	IT Department
487	CO-SUP-SOP-069	-1	IT Department	-1	IT Department
488	CO-SUP-SOP-070	-1	IT Department	-1	IT Department
971	CO-PRD1-COP-003	-1	Oak House (Core)	70	Oak House
970	CO-PRD1-POL-016	-1	Oak House (Core)	70	Oak House
974	CO-PRD1-SOP-261	-1	Oak House (Core)	70	Oak House
977	CO-PRD1-SOP-263	-1	Oak House (Core)	70	Oak House
980	CO-PRD1-SOP-264	-1	Oak House (Core)	70	Oak House
981	CO-PRD1-SOP-265	-1	Oak House (Core)	70	Oak House
986	CO-PRD1-SOP-269	-1	Oak House (Core)	70	Oak House
1162	CO-PRD1-SOP-304	-1	Oak House (Core)	70	Oak House
1176	CO-PRD1-SOP-306	-1	Oak House (Core)	70	Oak House
1194	CO-PRD1-SOP-309	-1	Oak House (Core)	70	Oak House
1213	CO-PRD1-SOP-312	-1	Oak House (Core)	70	Oak House
1462	CO-PRD1-SOP-355	-1	Oak House (Core)	70	Oak House
1550	CO-PRD1-SOP-365	-1	Oak House (Core)	70	Oak House
1562	CO-PRD1-SOP-369	-1	Oak House (Core)	70	Oak House
1563	CO-PRD1-SOP-370	-1	Oak House (Core)	70	Oak House
14	CO-DES-SOP-029	-1	Oak House (Core)	70	Oak House
-1	CO-LAB-SOP-188	-1	Oak House (Core)	70	Oak House
-1	CO-LAB-SOP-192	-1	Oak House (Core)	70	Oak House
575	CO-CA-POL-009	-1	Oak House (Core)	70	Oak House
1533	CO-H&S-P-002	-1	Oak House (Core)	70	Oak House
1500	CO-H&S-COSHH-001	-1	Oak House (Core)	70	Oak House
1501	CO-H&S-COSHH-002	-1	Oak House (Core)	70	Oak House
1502	CO-H&S-COSHH-003	-1	Oak House (Core)	70	Oak House
1503	CO-H&S-COSHH-004	-1	Oak House (Core)	70	Oak House
1504	CO-H&S-COSHH-005	-1	Oak House (Core)	70	Oak House
1505	CO-H&S-COSHH-006	-1	Oak House (Core)	70	Oak House
1506	CO-H&S-COSHH-007	-1	Oak House (Core)	70	Oak House
1507	CO-H&S-COSHH-008	-1	Oak House (Core)	70	Oak House
1508	CO-H&S-COSHH-009	-1	Oak House (Core)	70	Oak House
1509	CO-H&S-COSHH-010	-1	Oak House (Core)	70	Oak House
1510	CO-H&S-COSHH-012	-1	Oak House (Core)	70	Oak House
1511	CO-H&S-COSHH-013	-1	Oak House (Core)	70	Oak House
1536	CO-H&S-RA-013	-1	Oak House (Core)	70	Oak House
1645	CO-H&S-CH-015	-1	Oak House (Core)	70	Oak House
1515	CO-H&S-RA-003	-1	Oak House (Core)	70	Oak House
1516	CO-H&S-RA-004	-1	Oak House (Core)	70	Oak House
1521	CO-H&S-RA-009	-1	Oak House (Core)	70	Oak House
1523	CO-H&S-RA-011	-1	Oak House (Core)	70	Oak House
1514	CO-H&S-RA-002	-1	Oak House (Core)	70	Oak House
1517	CO-H&S-RA-005	-1	Oak House (Core)	70	Oak House
1518	CO-H&S-RA-006	-1	Oak House (Core)	70	Oak House
1519	CO-H&S-RA-007	-1	Oak House (Core)	70	Oak House
1538	CO-H&S-RA-014	-1	Oak House (Core)	70	Oak House
1539	CO-H&S-RA-015	-1	Oak House (Core)	70	Oak House
1540	CO-H&S-RA-016	-1	Oak House (Core)	70	Oak House
1541	CO-H&S-RA-017	-1	Oak House (Core)	70	Oak House
1542	CO-H&S-RA-018	-1	Oak House (Core)	70	Oak House
1531	CO-H&S-PRO-007	-1	Oak House (Core)	70	Oak House
1512	CO-H&S-COSHH-014	-1	Oak House (Core)	70	Oak House
952	CO-PRD1-SOP-252	136	Reagent Production Technician	70	Oak House
959	CO-PRD1-SOP-254	136	Reagent Production Technician	70	Oak House
961	CO-PRD1-SOP-255	136	Reagent Production Technician	70	Oak House
963	CO-PRD1-SOP-256	136	Reagent Production Technician	70	Oak House
964	CO-PRD1-SOP-257	136	Reagent Production Technician	70	Oak House
966	CO-PRD1-SOP-258	136	Reagent Production Technician	70	Oak House
967	CO-PRD1-SOP-259	136	Reagent Production Technician	70	Oak House
972	CO-PRD1-SOP-260	136	Reagent Production Technician	70	Oak House
983	CO-PRD1-SOP-268	136	Reagent Production Technician	70	Oak House
996	CO-PRD1-SOP-271	136	Reagent Production Technician	70	Oak House
1164	CO-PRD1-SOP-305	136	Reagent Production Technician	70	Oak House
1179	CO-PRD1-SOP-308	136	Reagent Production Technician	70	Oak House
1208	CO-PRD1-SOP-310	136	Reagent Production Technician	70	Oak House
1211	CO-PRD1-SOP-311	136	Reagent Production Technician	70	Oak House
1214	CO-PRD1-SOP-313	136	Reagent Production Technician	70	Oak House
1222	CO-PRD1-SOP-318	136	Reagent Production Technician	70	Oak House
1223	CO-PRD1-SOP-319	136	Reagent Production Technician	70	Oak House
1734	CO-PRD1-SOP-395	136	Reagent Production Technician	70	Oak House
1735	CO-PRD1-SOP-396	136	Reagent Production Technician	70	Oak House
1775	CO-PRD1-SOP-398	136	Reagent Production Technician	70	Oak House
1096	CO-PRD1-SOP-276	136	Reagent Production Technician	70	Oak House
-1	CO-LAB-SOP-188	-1	Reagent Production Director	70	Oak House
-1	CO-LAB-SOP-192	-1	Reagent Production Director	70	Oak House
590	CO-LAB-SOP-155	-1	Reagent Production Director	70	Oak House
591	CO-LAB-SOP-156	-1	Reagent Production Director	70	Oak House
575	CO-CA-POL-009	-1	Reagent Production Director	70	Oak House
1156	CO-PRD1-SOP-303	-1	Reagent Production Director	70	Oak House
